genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
classic pop and rock,-7.636,102.807,5,5,0,227.60444,44.29154342,50.35334615,-22.467134,-5.85030273,-8.549877171,-16.75043672,10.83412531,4.538527295,-0.486101737,2.755591811,-1.046935484,6.527390819,55.47171534,1175.024023,1443.917573,1713.426724,682.3009743,883.4362698,517.3975666,410.9381936,342.4921696,185.9971559,251.8400239,307.544016
classic pop and rock,-9.706,100.864,4,9,1,249.25995,42.86816078,57.93243309,-5.594168216,-2.688876394,-4.894863383,-7.78023513,5.218673792,-0.711466543,20.84620818,8.185192379,-2.377092937,4.808025093,50.83077995,1209.041395,2498.860822,1269.717128,644.8538994,826.5481424,579.3051416,413.9574963,413.7848424,270.3104982,290.7825757,385.5515361
classic pop and rock,-6.355,137.981,4,2,1,609.33179,48.33859303,35.2811772,16.83450266,-7.835481985,-23.50909333,-16.48075133,-6.997715298,2.775607206,21.77567336,5.027122268,-0.016518606,3.154285883,30.72001111,1173.381209,3210.635409,792.4578242,1075.26765,514.1279601,448.9711966,274.9230598,294.6077212,227.9608209,169.7592676,279.8524753
classic pop and rock,-11.513,117.018,4,7,1,189.04771,42.25482383,-7.672238342,56.3870829,5.296533679,-3.551763385,-8.425379965,5.342443869,3.281053541,0.961205527,3.199414508,-1.088689119,5.768205527,46.69422279,1304.314245,891.4597418,729.4103309,878.1927472,471.7907334,703.4350743,363.0421489,233.7024689,195.1714637,187.3789948,356.8361125
classic pop and rock,-13.276,142.629,1,2,1,387.63057,41.04432917,26.20816949,24.76393934,0.084689563,-7.214941124,-20.01011686,17.48624264,8.769374665,-10.00939964,-5.127059768,0.047219447,4.84290901,24.1909339,2233.312656,1116.489523,827.7627705,536.6905757,508.0303362,423.7777283,289.2266714,386.0734177,200.7938433,200.8720156,330.687804
classic pop and rock,-9.977,95.206,4,2,0,147.66975,41.44076241,4.288083333,3.780769504,9.329010638,-25.68108511,13.07964894,-7.641789007,2.249030142,12.7924805,-0.710092199,-3.387617021,9.326556738,60.67078493,2753.212555,4167.903816,2939.637385,1265.435346,1707.523268,853.0158144,644.1576408,476.1578542,395.7968872,565.5732107,421.2784039
classic pop and rock,-6.371,203.192,4,4,1,247.71873,47.48913983,-37.26057797,37.93871441,16.29535508,-30.29312288,3.477400847,-1.037452542,1.474990678,11.77449237,-3.752102542,6.761400847,20.1882178,29.31993776,3096.338068,2296.295708,1063.247644,655.0471212,771.4748095,630.9478066,547.1730485,333.7024944,406.5249643,249.7376795,221.2797988
classic pop and rock,-9.56,189.938,4,3,1,228.10077,42.89654605,-45.06451896,13.34632394,9.248953413,-31.92014951,-10.04302492,-3.830150596,-5.741,5.929957746,1.638731311,3.689062839,-6.992929577,68.81466081,2333.307035,2221.082678,1544.944326,1217.058479,1054.215613,316.2991761,812.9743941,506.8743508,431.1286521,333.2626333,387.5028638
classic pop and rock,-12.534,115.467,1,7,1,295.28771,37.58078387,-47.43188172,-19.83593871,-19.76612258,-47.30605806,-10.19352903,0.726883871,-4.812370968,-11.45653118,-2.238617204,-3.570656989,-13.91546559,84.22752593,3666.754395,1487.02692,1101.223271,1112.217077,684.7508469,655.1222597,484.793351,563.7930232,248.1881925,213.3542441,347.0536378
classic pop and rock,-13.073,98.994,4,2,1,194.84689,36.4202275,52.57840917,-39.23590662,-20.98680815,-50.0073039,-13.74545331,16.24094228,-1.794787776,-8.338288625,-0.588421053,-9.674275042,-0.785991511,95.91852448,4212.923234,2972.81717,2210.925372,1608.524021,965.9734675,1142.68972,697.3626577,546.3805397,451.4521793,276.4575227,487.0784798
classic pop and rock,-8.133,95.151,3,5,1,221.98812,41.10758487,31.0126679,-8.455660517,-6.070859779,-33.09979889,-8.713505535,4.358446494,0.416134686,-18.09347232,-5.543256458,-3.061215867,-2.782066421,128.82975,3047.445161,3846.145737,2395.096646,970.1149268,1015.976331,719.4707214,736.5872251,302.1793507,428.2245372,286.3852128,268.6504045
classic pop and rock,-11.588,106.231,4,0,1,215.7971,41.26428068,48.90174119,-17.98086999,-6.660924666,25.64656865,-15.52753098,-3.783839611,-6.106,10.88141677,7.825127582,-1.41045565,-0.700890644,62.098169,1327.276914,1394.778962,878.4125635,722.2463622,819.5681028,385.6291831,359.8430029,321.4193068,262.6802756,271.4185465,201.2078537
classic pop and rock,-7.847,89.983,4,6,1,234.89261,43.8187247,-17.11285695,-22.0262915,-11.9044251,31.47073279,-2.816507422,-7.382412955,-11.98062618,11.01266802,-3.711182186,-1.27094332,6.173475034,40.31568168,3745.569048,1746.483449,1419.432912,1484.63466,1165.151117,912.6289553,681.4079698,424.9306022,556.7697195,307.0776261,304.6226806
classic pop and rock,-11.596,164.191,4,7,1,761.57342,40.48630303,70.19019591,16.99776216,24.30721494,-20.82222974,17.07892671,-6.714816772,2.688917195,20.07341508,4.660896758,-3.901605708,11.23504334,27.19420032,3168.641365,2089.263542,2678.258751,1094.52433,1862.961802,900.4467714,831.2779779,531.2153402,472.175811,574.3193802,346.0531521
classic pop and rock,-9.52,177.526,4,9,1,231.33995,38.07828366,-18.0658592,6.910987667,69.98541316,11.01148613,8.511635149,9.686626927,-10.06665879,0.699006166,-5.737279548,7.651980473,-9.446243577,20.57205984,2238.50792,3106.940876,3167.873101,1588.361232,1883.514349,762.0738351,833.5017211,964.9535692,677.0384801,567.0013429,387.7155982
classic pop and rock,-9.008,158.077,4,0,1,224.44363,41.11724725,4.933835836,-34.75801201,20.32126326,-4.479563564,15.27903103,-8.369623624,-19.99148849,11.53806607,10.711997,-3.957840841,-9.191796797,38.98386382,2525.915571,3470.573053,2990.875959,1352.818982,2990.497959,873.4658315,1106.286378,486.3219408,701.3899057,674.1292948,401.3057308
classic pop and rock,-12.044,86.488,4,10,1,216.18893,39.49804368,18.42765289,-69.6993778,10.34172373,35.33030106,-6.603807556,21.09177214,2.791180638,-4.09361039,11.37434357,-3.892076741,-5.777857143,13.37426827,1393.826534,1912.57132,1951.739174,681.4086712,1386.332698,778.1615251,717.6057916,245.0593506,396.7099756,360.751907,149.1637719
classic pop and rock,-5.099,85.063,4,11,0,221.49179,47.39068588,42.19866893,-21.25759096,13.73815706,-14.87523955,16.24503503,-8.924187571,12.82172655,11.77320339,11.03208588,-6.719314124,-0.40440565,30.43350354,1871.981355,1434.572614,2575.1067,740.888483,1701.452075,878.5269824,354.1557523,430.1821377,264.8571989,507.9109195,392.961368
classic pop and rock,-13.237,148.769,4,11,0,190.35383,37.37721223,77.57868858,-73.74138524,4.427672434,-22.67960208,7.758735871,0.946424452,-3.630313725,-10.17214648,-2.766598616,0.422737024,7.174422145,38.43420728,1824.045901,2929.575388,3473.185254,1176.563931,2217.048135,966.0859308,581.7397879,687.9866108,407.8496893,454.7979799,503.8002953
classic pop and rock,-12.689,101.98,1,7,1,248.16281,37.95782585,-19.35613555,-14.6230772,23.05546679,-42.61507989,21.37205925,12.14606643,8.456964991,0.606482944,13.74077558,-8.655043088,5.158341113,28.68560984,3191.748687,2720.312049,2763.003517,1512.87658,1950.942411,1046.116547,599.8794911,434.3112996,502.7194021,535.5558668,344.9660872
classic pop and rock,-12.612,140.737,4,4,1,247.40526,39.48094887,46.09864995,-25.36120354,0.071513274,-43.14541691,7.216920354,3.973311701,-5.872842675,13.07533137,16.69405015,-8.614886922,4.768690265,39.50142099,1989.1585,2201.337392,2079.326972,835.9232934,1154.239578,589.9811377,579.2725074,406.6686138,396.045273,310.3368974,263.0415996
classic pop and rock,-9.298,119.936,4,7,1,230.42567,44.1320903,39.79141595,6.28454659,0.531005764,-10.34692411,-1.908238232,-1.951307397,-3.107991354,5.680641691,4.651392891,-2.361284342,-2.548978866,46.87902822,1640.166922,1529.384735,860.3890899,1191.124648,648.2002945,647.8796123,304.2453854,240.3650892,254.2558225,194.0597242,328.267418
classic pop and rock,-10.212,113.253,4,10,0,305.44934,42.25286255,49.46659588,20.27565597,15.19709136,-19.93422634,-5.12148642,-3.478780247,5.057981893,12.89122469,8.881756379,2.871445267,8.562917695,20.08760685,1285.871853,1815.450793,1770.527241,697.5777659,1031.203823,550.969213,298.6503698,276.9495786,227.9262178,309.685434,234.0775141
classic pop and rock,-11.615,127.853,4,7,1,233.42975,42.66762669,56.09722732,26.69461835,8.460044838,19.84072471,-5.890631908,-9.432350365,-3.862486966,5.164061522,5.521305527,2.133693431,7.639820647,26.89218978,991.2000457,1246.959762,607.7120658,701.6634411,600.8648977,454.4693266,217.2605882,180.5516418,150.2089291,229.1944148,198.3042026
classic pop and rock,-10.518,115.068,4,9,1,424.38485,41.53407798,84.02700115,-30.89808601,10.04644495,30.08702351,-15.00382454,-11.58940826,1.017826835,3.318872133,12.00725573,7.695158257,4.643627867,23.19505136,1079.790185,1907.063552,1406.963691,870.4672294,982.7637998,573.5658829,280.7636409,174.6165367,255.9879473,348.4264617,231.2266126
classic pop and rock,-11.16,109.735,4,1,1,212.24444,41.93861626,49.75694239,25.86260082,15.1309537,2.85319856,1.282702675,-1.995651235,5.773926955,-7.274781893,5.297061728,1.44675823,-0.907562757,30.31821061,1457.167303,1242.501628,1289.99887,865.0055201,1257.926648,454.144772,433.1463982,261.3948722,351.5292656,337.8171461,228.6397849
classic pop and rock,-8.578,100.602,3,7,1,284.52526,44.273038,78.89226722,-31.29166271,-3.424663895,14.5946247,-13.6152304,7.191693587,-0.345745843,12.2659228,6.286807601,-3.466622328,9.672510689,21.44431798,860.4413426,1382.634108,1252.293099,572.3966576,932.8841131,533.8927392,267.1947331,273.0193701,212.4533778,369.3755957,250.0244518
classic pop and rock,-12.375,112.512,4,1,0,287.00689,40.05701887,-41.17296226,-24.49651303,-14.5673513,16.49984097,-0.74042947,-8.623361186,-15.81021653,7.072259659,-10.06030368,-2.479348607,10.48693441,34.97363548,2149.691563,2043.476575,1465.783169,1168.303196,1095.535095,822.3450217,614.5132591,462.7935354,422.1694816,282.2898431,363.1661782
classic pop and rock,-13.403,88.245,4,10,0,251.6371,36.19095257,-1.263379471,-43.24252411,28.01462753,-2.070655521,14.04063686,-13.42653966,3.796851477,2.586406687,14.15223872,4.296258942,7.909164852,53.39705287,2487.178432,1679.938648,2449.851514,1008.38163,2275.044646,731.7337604,667.9882606,364.6717504,483.6966002,527.3834462,228.623002
classic pop and rock,-7.781,143.512,4,0,0,128.93995,43.5612151,4.668665904,67.2760206,27.91246911,-2.993450801,8.46217849,8.855157895,-5.81693135,13.09620824,1.743091533,2.302256293,13.01459954,59.31773141,2856.407904,5000.679979,4851.06106,2021.085574,1207.203426,674.7340723,565.8419346,519.1474947,310.960778,478.2853581,379.8380145
classic pop and rock,-18.123,106.886,3,9,1,133.11955,31.69774636,-41.42639067,-24.31309621,-37.29134111,13.02507872,3.204623907,-36.10823032,-4.825274052,6.483259475,0.441991254,-6.170892128,10.04103207,47.58409871,3436.177505,3311.715954,3070.568392,1255.079302,1004.001305,1120.008887,663.5305018,593.2755284,403.4653998,545.0406279,409.8403019
classic pop and rock,-12.024,120.404,4,1,1,147.12118,41.24178761,-10.65336283,38.79889381,-13.14675,24.54944248,18.96450885,-35.22144248,-6.704424779,-5.379367257,-4.776630531,-2.532360619,11.0870177,14.98321855,1858.143887,1950.989882,1820.173008,925.3510494,948.4176619,703.2059059,1182.165912,500.988083,579.6078283,508.5199848,309.1227193
classic pop and rock,-17.715,104.605,7,2,1,175.96036,35.82940125,-7.167827443,3.62893763,-10.62283992,-36.02635343,-3.953550936,-17.4220395,-0.855108108,5.046544699,3.409085239,0.487226611,11.80670686,22.19542654,2464.214092,1125.186864,920.5352882,801.2620309,663.2232405,345.3716945,474.2480092,389.9257587,325.4228418,268.0387809,296.1273503
classic pop and rock,-15.203,86.848,4,2,1,177.89342,37.44211483,24.10910526,-29.18002711,-27.80588198,-0.895204147,-12.40673046,-23.86528389,-5.142625199,10.03031898,6.236138756,-3.272861244,11.68731419,52.36101519,2208.990206,920.0432776,814.4118246,640.2055385,534.0259646,315.8403574,667.6137634,475.1931352,301.5014887,164.9929771,172.8049987
classic pop and rock,-6.199,161.064,4,11,0,324.54485,49.5988344,79.57505855,48.51288015,6.993307411,-1.611470265,-11.67691491,6.804601098,1.77195151,4.286989936,7.586598353,-2.194851784,-3.17605398,14.75364354,1047.411195,1474.243193,794.0585863,806.2016937,517.77395,404.9540795,257.1612573,278.5703337,188.2007624,143.5222434,227.2685527
punk,-4.088,0,1,6,1,79.69914,51.83986667,49.70585778,35.23300889,2.602377778,-23.30304889,-9.53956,22.13424444,9.072248889,6.178537778,9.065173333,-4.067297778,8.979902222,27.34260089,750.8681885,1367.2574,1029.142654,327.2402061,833.3967332,225.3075714,287.2312905,82.72801377,390.5060634,318.6514957,137.987389
punk,-4.911,128.264,1,6,0,112.06485,51.48825173,34.2138545,13.01402309,-9.146009238,-34.47111778,-24.29800924,-9.091995381,4.257921478,5.406383372,9.489099307,0.913969977,6.179833718,6.896133981,510.0766099,530.2977481,653.5233486,524.7119809,573.6074085,296.429543,237.60945,187.0870637,132.4440491,162.1634451,126.1538147
punk,-5.877,185.75,1,0,1,56.63302,51.10800455,42.27091818,49.33255909,-2.348531818,-44.13914545,-23.74092727,-2.252122727,9.855004545,7.956909091,5.987622727,2.902181818,9.396936364,18.4229159,427.1307277,318.5413652,1398.464602,286.2649841,200.7271747,244.5308377,294.6212645,118.5981456,125.3590739,168.8215879,97.47628289
punk,-8.065,188.397,4,11,0,1667.5522,46.9040319,61.92527123,-13.94168742,-24.65236516,-42.0145176,-23.05703828,-9.951015838,8.857023317,-0.484369996,6.605536956,-0.602244171,8.420109767,26.94869638,1880.621235,2395.126895,1234.530178,784.4482306,315.4475087,333.4273174,250.6235121,155.3536669,191.4625001,102.7366856,156.6189791
punk,-7.637,126.901,4,1,1,224.57424,41.87769697,66.94577273,-67.96048325,34.6823134,16.98290112,-6.778931419,10.58714115,21.56800319,4.788989633,10.90373046,0.873166667,-2.41515949,43.64637647,4937.104311,3759.894344,2503.787812,1294.9875,2467.84114,593.3177222,746.5782233,328.1775086,493.766168,457.1731235,301.6325154
punk,-9.085,125.005,4,0,0,412.60363,44.82132088,-13.16096392,-16.69380326,11.44956572,-26.07953608,-12.21994115,-2.111420103,-10.37981873,5.839917526,0.444639605,6.25095146,8.825036942,16.35955904,1572.45497,1605.199778,719.2178219,801.839275,1023.187617,605.0673752,317.5308,489.1551574,309.9055527,213.726548,315.3018758
punk,-8.069,125.999,4,1,1,400.71791,41.97911968,57.17100613,-82.63246323,37.09036626,17.5106752,-19.06424766,-5.091014059,7.317127974,11.16852451,13.04741961,6.272170872,5.319001081,41.93614761,7690.781412,2249.025725,3239.546447,1743.935549,2006.787215,549.3987192,823.5346076,349.3288155,507.6234036,334.8060152,200.0814376
punk,-7.951,150.107,1,2,0,151.66649,46.00284909,17.89525455,12.39469818,8.44838,-40.47623273,-9.129989091,10.32269818,-12.60326182,11.50078182,-4.055490909,0.817732727,4.770036364,17.85743532,2186.207957,1454.647745,761.9365981,798.4246853,857.928154,523.5144737,521.046695,310.6764389,372.3184704,234.2842068,278.174391
punk,-6.353,125.957,4,9,0,115.66975,44.72665377,46.06455601,2.49297556,36.44917515,11.34956008,16.66988798,6.293568228,18.07613035,-3.620297352,6.990670061,-2.296812627,8.802556008,33.45658138,3203.624487,4248.439375,3565.498516,1055.443055,2746.242453,1021.642433,864.0505706,725.5667365,581.1650918,1142.743434,329.6475238
punk,-5.655,85.043,4,8,0,138.94485,47.9135734,40.53567358,18.2031658,6.185815199,-2.13775475,8.37501209,-22.19725216,8.888022453,-12.70660104,-4.145668394,-0.308488774,-1.416217617,28.80581207,1126.728867,1304.758308,1747.673477,1085.163384,1086.593024,605.3117186,570.4751682,438.8572301,312.9522419,400.8940052,271.5345513
punk,-6.274,126.037,4,9,1,167.47057,45.08255757,28.89552393,-23.62069211,37.29070246,22.57923674,13.06532988,6.365673997,21.26947736,1.212133247,-2.000552393,6.166567917,4.392076326,33.18903556,2592.746771,3975.495399,2348.291139,799.8780262,1740.720113,692.9366035,716.1734473,447.1283246,665.6544965,652.2596307,246.4317111
punk,-6.006,120.058,4,10,0,163.65669,46.96984991,18.90308901,-8.576033159,-3.887553229,16.54517801,5.921726003,4.656712042,10.74654974,-3.436216405,7.857499127,-5.884617801,11.65201047,28.0061247,1739.855892,1690.595334,2258.325162,1239.228828,1421.817611,940.2667987,742.9047592,343.7933598,501.7929997,445.9054873,363.4506663
punk,-23.274,84.932,4,5,1,224.522,27.05975314,-17.86792453,50.56961792,-7.344389937,14.84888679,-4.908628931,-34.90929717,-4.842650943,-0.776577044,-4.350341195,0.735284591,13.87190881,50.92397352,2671.352863,3104.145592,1628.10226,1298.025621,644.5779633,1468.065691,567.850124,1006.193438,268.6377631,275.3428797,558.9164463
punk,-21.072,90.879,5,9,0,202.21342,30.39098061,-2.269201939,68.44424717,2.043431341,21.7561147,4.748179321,-29.85090792,-0.541852989,-3.878806139,-4.947134087,-2.424463651,11.33868659,39.06900289,2930.090169,2905.15468,2071.680511,2135.529051,991.7551877,1113.316471,654.6564251,584.5788118,394.1985908,329.0732749,531.1736667
punk,-7.071,87.206,4,11,1,211.90485,47.6170429,28.82973521,13.56748817,-2.787652367,-4.237674556,-15.57889645,4.43087574,-0.940952663,1.138717456,4.786837278,-5.066522189,-11.29010207,31.02759255,1151.095388,1289.628244,700.011012,562.3370549,593.4036274,393.8769034,236.5798019,221.0629615,237.4027826,172.0435665,566.9667039
punk,-7.235,111.868,5,2,1,175.5424,47.24400905,8.519387632,25.47541327,10.71409201,-18.45274811,-4.68388537,8.27640724,11.71344344,0.204567119,1.987603318,3.011438914,3.01881448,27.01307617,2027.846118,1591.66854,995.8917333,686.3630255,980.5819851,276.9427407,544.1953394,215.3416611,267.2193047,243.95432,146.3844496
punk,-9.351,191.776,1,2,0,139.57179,43.60365328,27.86046934,1.700750529,-14.17441649,25.19646512,-20.7728055,-12.3027167,2.933661734,5.518433404,5.721911205,-1.397463002,1.997581395,72.59423493,6256.952292,840.0100049,1151.611228,528.1474461,593.2294663,410.6063455,324.5402284,301.2974237,213.8880549,197.1142638,416.9797664
punk,-6.972,189.279,1,9,1,140.72118,48.48090333,92.56355784,-16.36326783,-14.65760063,-17.03162758,-25.38608082,-2.814164818,0.921678288,18.38957528,10.04844849,-1.494438986,8.217440571,11.04960963,598.8806985,750.5430155,889.2722532,443.4465558,522.9521024,373.0767885,322.3095367,179.1229044,188.4279029,168.6155308,208.022931
punk,-5.899,144.011,4,9,0,235.78077,47.5608761,53.43185982,-3.091310388,9.201216521,2.332508135,-15.44521026,14.4954005,7.870927409,-4.058345432,0.578747184,0.408533166,11.09828661,28.14776469,3363.707551,1430.199136,1571.103995,416.0083642,603.7167005,307.021111,417.0949768,245.7510616,187.3440449,287.0026973,202.9332971
punk,-5.988,122.296,1,11,0,80.45669,50.29905387,58.73248148,27.42120202,-7.75406734,-44.21255219,-20.94932997,-9.533198653,-2.420814815,20.702633,10.01437037,1.097053872,1.482777778,14.08573359,378.1815574,623.8393149,845.8136907,269.3977595,300.867302,218.6240323,182.4651077,143.7915612,122.9949778,101.3250254,142.6364336
punk,-3.668,203.96,1,0,1,157.98812,52.77997441,76.15196457,35.56444094,-2.768326772,-24.16788583,-21.52442717,-5.927155512,5.75836811,16.06640945,16.99030118,-1.738019685,3.104885827,7.505619997,472.3537776,437.3522565,504.0005441,238.2937667,301.0598675,272.7285256,230.2568542,251.3594585,167.7761468,155.8198245,141.1286959
punk,-3.992,171.191,1,7,1,422.1122,51.44277789,44.88441707,26.24134724,-11.44056159,-2.048958293,-25.01808438,-10.34217556,1.090543162,27.73406014,13.82794762,-3.0194258,-6.197944714,32.12391198,907.1443492,808.0468976,265.0334872,363.3253987,207.1081561,273.5784044,241.8495283,550.861071,135.7921313,86.76419086,150.9683532
punk,-4.175,178.348,4,0,0,293.48526,51.08929806,42.52554428,21.26280778,-4.484514039,-19.5437527,-12.59542333,-5.179221382,2.114664147,8.925923326,8.457814255,-1.994844492,7.093508639,29.19992803,1161.380062,1157.502359,768.9476272,446.8374019,822.968963,220.4608195,349.4574692,210.0230506,232.1318724,260.0638847,128.4942985
punk,-5.092,205.324,4,7,1,179.87873,50.46952159,67.4920829,41.86744732,-4.603525043,-31.07059585,-14.46058722,-12.31776339,-6.737604491,6.516939551,1.869115717,2.712663212,6.958165803,26.3896534,1446.525024,1364.116667,507.5165609,438.6998498,406.2866605,164.7827087,275.5765284,222.5278331,163.1067489,146.6845658,129.7568199
punk,-6.026,193.852,1,2,1,203.80689,50.02635253,59.98812781,41.67523876,-3.040061798,-40.63329073,-10.33351545,-11.36213624,-6.74586236,8.330158708,3.531307584,1.533561798,8.210620787,5.192456374,543.8000689,696.2657652,697.8559442,412.4346402,622.367879,195.8747782,281.2064811,208.0994407,239.7327441,228.9014083,110.1697708
punk,-6.439,142.421,1,4,1,193.01832,48.38977404,82.93461418,32.53915264,7.621411058,-56.34888582,-9.805039663,-6.254921875,2.89899399,7.291229567,-2.662479567,8.094092548,11.57647957,15.5891775,1054.582151,2044.417529,935.7634335,345.3580207,573.0236386,295.3638193,357.7138148,175.8323521,234.4586515,176.8656204,213.4180119
punk,-11.763,126.276,4,6,0,241.78893,42.25808565,-14.73319272,17.12326338,-10.26379229,-22.43671734,-19.53285653,-7.480141328,3.110205567,5.409316916,-4.186533191,1.719747323,-2.380528908,43.29376745,3328.462196,2771.251911,834.2143969,743.4752886,364.0894715,366.7191014,456.0959483,332.5175356,175.4964207,180.9945308,178.0657638
punk,-10.572,98.974,4,1,1,232.51546,41.29808566,30.2919493,-57.95137937,-16.40167483,23.85011014,3.948990385,-28.62513024,-3.950126748,7.43302535,10.78744318,-9.416197552,-16.62037238,19.97001619,1594.718838,1417.208689,1606.048679,1030.027457,968.1168482,755.0752703,768.9412154,421.466994,454.1814329,375.1906584,357.0965943
punk,-17.062,166.724,4,1,1,219.42812,36.07225087,19.47384516,-41.75227163,-1.818038927,35.49631142,-0.629552768,-23.19682958,-2.697631488,-14.93679931,3.424186851,-4.846098616,-7.657126298,16.79851178,1437.851505,3118.323293,2361.930211,922.2576108,1177.880142,756.1921396,654.812989,336.995044,385.09252,379.265124,307.2074576
punk,-30.883,188.174,5,1,1,131.52608,24.36968727,126.3900674,0.387301498,-17.43146255,-12.8707603,-13.97266105,-15.54629588,2.381200375,0.026041199,8.55128839,-5.26343633,11.29424345,15.63541059,737.7654033,610.9905897,554.4149269,357.8627539,323.3297163,202.9290706,156.9850323,187.3514902,115.0614931,110.3489524,103.2821515
punk,-9.011,112.674,4,7,1,195.05587,42.55162891,-38.92792969,-0.169765625,-1.056289063,-13.12244531,-9.190080078,2.827388672,-13.77511133,-0.056859375,-2.538023438,0.417419922,-1.863285156,63.04104907,2746.939512,1354.665614,1041.773521,1288.679064,677.1583237,528.8715594,409.384502,337.4859777,279.2473464,249.3845708,256.378437
punk,-5.746,166.989,4,9,0,176.92689,48.41884807,-0.033439909,8.319852608,-6.423240363,6.249612245,-13.91010204,-11.49986395,-0.40754195,4.222172336,0.708941043,1.361784581,-4.185163265,39.3851437,2895.403559,2161.863268,1279.975319,1280.83607,1004.558792,600.451583,601.9038912,304.2825865,376.0483562,304.7530904,207.2551612
punk,-14.372,98.448,4,11,0,155.03628,37.79268377,38.30557836,-67.45040083,-11.8535742,-30.92818031,23.10190569,14.05914008,4.456181692,9.845672677,8.710199723,-13.05381969,12.98409986,25.43296574,2718.987214,2619.546515,2664.670577,929.701791,1425.905512,915.4590482,931.4235395,473.1634675,668.6297188,584.2786841,291.540329
punk,-11.144,181.809,4,9,1,223.63383,40.12838425,42.17338805,-13.37633397,23.93841366,-37.41634061,21.48281214,12.33570209,-2.604961101,2.703319734,2.78420778,-6.064240987,14.56918216,25.75854038,2565.402032,4554.816703,2958.135934,1099.571825,1750.481789,1250.571287,1389.783943,481.3581132,548.2471923,604.202605,400.4264491
punk,-6.884,171.408,4,7,1,225.88036,43.72861235,32.20211063,-41.13914408,13.86820497,18.44079074,16.45697256,-19.03811835,10.10814923,11.68713379,15.35034563,-3.170228988,7.408181818,13.65629584,2785.764255,2191.126737,4180.78671,1160.038956,2557.595146,907.4331193,1065.14324,527.5779188,706.5084423,1026.923289,384.4244244
punk,-1.798,86.697,5,5,0,344.55465,50.32450381,63.74045329,-12.08772042,1.359870588,9.901740484,4.687521799,-3.21359654,7.296851903,-2.316551557,10.13490311,-7.848865744,1.948076125,17.10503417,2723.80221,3020.755828,2588.459425,1101.391088,2060.955253,933.1166055,1004.89946,574.8672042,609.6997643,613.2898132,359.7297064
punk,-4.877,148.436,4,4,1,115.56526,51.36819337,66.22012983,6.209455801,-14.01487569,-24.55334807,-21.75837017,-10.57496133,4.693828729,20.52401381,10.23073757,0.963044199,8.129508287,10.58575263,231.6183041,333.4759402,518.0907192,182.3679229,352.3888709,150.992043,139.8962277,183.9990658,79.64503364,129.6500558,79.86985128
punk,-5.935,144.05,1,11,1,204.06812,50.297033,35.64191248,14.36154232,-9.431519369,-33.69075897,-10.45652367,-15.76783931,6.952,2.813936872,3.025304161,3.105833572,4.50574462,7.294055799,593.6192994,399.7451898,629.4301254,700.8238226,315.2743406,199.2341872,252.8498105,214.8787284,211.0943356,184.5395765,117.7502257
punk,-14.157,96.053,3,11,0,143.98649,40.30397275,61.97021593,2.509924528,-14.22982809,-43.7499434,-21.88355346,-10.6002348,-4.163559748,20.75006499,11.74187002,-6.261538784,-5.895660377,63.13699739,3073.512573,520.3439044,394.0225029,415.8927282,225.028287,254.8675823,194.6939366,224.4101775,81.77790584,107.5736623,269.1792459
punk,-13.593,99.738,1,11,0,88.81587,43.07525676,94.79371284,10.20850676,-13.19771959,-49.29790878,-19.72644932,-19.22627703,4.355074324,18.63615878,6.615712838,-1.018256757,7.49275,15.37435377,713.1194057,276.4342268,555.4649198,332.4065893,160.2083974,166.8134011,114.312356,137.4604482,129.7821122,131.3384789,140.4716163
punk,-9.578,104.293,4,6,1,65.38404,46.14146392,70.42642784,6.726345361,-15.10865464,-70.89237113,-21.04053093,-16.32935052,-1.34507732,6.091216495,5.710221649,3.763917526,9.510886598,23.20922694,500.5656381,446.1794279,674.3125122,622.06127,249.2707015,165.4044768,181.1632556,152.9284186,131.8905317,211.0754599,88.9935715
punk,-8.746,177.735,1,2,1,139.59791,47.57724242,64.93067172,14.12584343,-18.16114646,-58.73034343,-20.07170202,-20.9272803,-1.694883838,16.51038384,8.353679293,2.869207071,5.340861111,19.04269446,514.5872189,517.8356256,309.9625848,518.435659,166.0865254,179.057368,223.4112116,164.4977603,124.3728166,82.13660463,115.8573467
punk,-8.795,93.301,3,2,1,152.16281,47.06209459,57.71153861,-25.44522973,-27.63442085,-19.52015251,-24.26266409,-25.12033205,1.27865444,5.305762548,5.884982625,0.038088803,0.97622973,10.77618341,510.9213177,895.9247925,898.9103932,631.2273571,306.4974045,170.8963142,201.620816,134.7315472,174.9213648,149.0380293,87.2053821
punk,-6.496,134.238,4,10,0,205.7922,47.29020408,64.64282143,9.249942602,-1.84296301,-33.59765816,-6.396885204,-7.072873724,6.281188776,14.22279719,10.85791582,-3.7676875,-3.208696429,25.16239742,1166.712317,1645.821532,1643.29739,1271.502028,881.73616,465.2653186,269.9054103,303.4590581,212.9177094,294.3340433,246.4936322
